,time,value
2116,2.116,-0.04578020932461394
2117,2.117,0.012943413580858792
2118,2.118,-0.3926149698879052
2119,2.119,-0.4425830541937001
2120,2.12,0.05811589690985419
2121,2.121,-0.27656692415386475
2122,2.122,-0.1922158468697157
2123,2.123,-0.392277393959542
2124,2.124,-0.05092421261200164
2125,2.125,-0.5205228333962165
2126,2.126,-0.39386175936932044
2127,2.1270000000000002,-0.1296658901472294
2128,2.128,-0.02306070744532568
2129,2.129,-0.5387027239193479
2130,2.13,0.20263019138138416
2131,2.1310000000000002,-0.2920262624739456
2132,2.132,-0.696580524862392
2133,2.133,-0.26763346830297097
2134,2.134,-0.48481251174014933
2135,2.1350000000000002,-0.22815412355592413
2136,2.136,-0.35658224239897657
2137,2.137,-0.3036822450624656
2138,2.138,-0.5785782150824292
2139,2.1390000000000002,0.015867744306908627
2140,2.14,-0.6009806955746007
2141,2.141,-0.5567412823148041
2142,2.142,-0.08089568238577707
2143,2.1430000000000002,0.32568058626805485
2144,2.144,-0.2221597641150187
2145,2.145,0.13548820547455082
2146,2.146,0.2914833077437067
2147,2.1470000000000002,0.2607879638474747
2148,2.148,-0.027560127920881444
2149,2.149,-0.20968018544510436
2150,2.15,-0.4905019292697226
2151,2.1510000000000002,0.14921317766540487
2152,2.152,0.6398388462452389
2153,2.153,0.009417012958963078
2154,2.154,0.6187463556059164
2155,2.1550000000000002,0.18726555966563818
2156,2.156,0.5692149438488813
2157,2.157,0.8161031385696907
2158,2.158,0.47341131933348074
2159,2.1590000000000003,0.7908475494009649
2160,2.16,0.6843862662350187
2161,2.161,1.09025634078309
2162,2.162,1.0195050200971436
2163,2.1630000000000003,1.036270603843946
2164,2.164,1.5572495422831996
2165,2.165,1.3586857614688068
2166,2.166,1.0227644294335523
2167,2.1670000000000003,1.273416030942691
2168,2.168,1.3449417428677788
2169,2.169,1.4593761602584299
2170,2.17,2.2590369872289475
2171,2.1710000000000003,1.677982038132117
2172,2.172,1.019441301944781
2173,2.173,1.5291085204408015
2174,2.174,1.1720332462075504
2175,2.1750000000000003,1.710475918680743
2176,2.176,1.2685839781581252
2177,2.177,1.6561744369102032
2178,2.178,1.5116493258659949
2179,2.179,2.1305001078960806
2180,2.18,2.0598107156431067
2181,2.181,2.191790212830845
2182,2.182,2.107496832245622
2183,2.183,1.7551017943501164
2184,2.184,2.3584127298931326
2185,2.185,2.808302028042159
2186,2.186,2.3778757998558113
2187,2.187,2.146906421008305
2188,2.188,1.8618351156150843
2189,2.189,2.0293219048955358
2190,2.19,2.4449820843726173
2191,2.191,2.6341124185491425
2192,2.192,2.3892707508754323
2193,2.193,2.5454980069397206
2194,2.194,2.50801499366961
2195,2.195,2.433494048208659
2196,2.196,2.065452266204379
2197,2.197,2.2922786161406115
2198,2.198,1.9583626588805056
2199,2.199,2.186579449545907
2200,2.2,2.244830548563136
2201,2.201,2.609231487282482
2202,2.202,1.6685764058880257
2203,2.203,2.157805833299264
2204,2.204,2.4056353759757054
2205,2.205,2.1329904831619944
2206,2.206,2.09557202692049
2207,2.207,1.9587609505312913
2208,2.208,2.105271635388166
2209,2.209,1.3195554713333257
2210,2.21,1.156922378087507
2211,2.211,1.4947509435779152
2212,2.212,0.769488374375543
2213,2.213,1.7056469358617192
2214,2.214,1.618918899685549
2215,2.215,1.0367985970593123
2216,2.216,0.967741802790452
2217,2.217,0.9677369131959035
2218,2.218,0.9140506926547866
2219,2.219,0.8443778314242499
2220,2.22,0.8805027062792172
2221,2.221,0.5673324221586115
2222,2.222,0.8077034273398195
2223,2.223,0.5639544886064053
2224,2.224,0.15357022088929012
2225,2.225,0.642013574700743
2226,2.226,-0.25957682442745467
2227,2.227,0.02754030862419436
2228,2.228,0.25369361467326434
2229,2.229,-0.3434681655910512
2230,2.23,-0.12217027321498189
2231,2.231,-0.13858745224783467
2232,2.232,-0.6440991978748078
2233,2.233,-0.48958108730022276
2234,2.234,-0.593975128107617
2235,2.235,-0.788775000162206
2236,2.236,-0.005783603916904245
2237,2.237,-0.99481948513258
2238,2.238,-0.5303532765609301
2239,2.239,-1.011743414680012
2240,2.24,-1.277882600975308
2241,2.241,-0.9747558487427544
2242,2.242,-0.8601126618536818
2243,2.243,-0.8232841904675194
2244,2.244,-0.6705452207828693
2245,2.245,-0.2904777358046232
2246,2.246,-1.128624221267975
2247,2.247,-1.4272072462232994
2248,2.248,-1.1115808407504995
2249,2.249,-1.3410355354277608
2250,2.25,-0.9915925693928369
2251,2.251,-1.6611570790974735
2252,2.2520000000000002,-0.5584952165312285
2253,2.253,-1.0034948009907736
2254,2.254,-1.7511292891830377
2255,2.255,-1.4385562178510216
2256,2.2560000000000002,-0.9552548970528902
2257,2.257,-0.8157477101445203
2258,2.258,-1.5132781297493867
2259,2.259,-0.8750996121357277
2260,2.2600000000000002,-1.6251310767886231
2261,2.261,-1.0142655320589036
2262,2.262,-0.595108880582113
2263,2.263,-1.0302825957771349
2264,2.2640000000000002,-1.2479959883100142
2265,2.265,-0.6782875532518962
2266,2.266,-0.8251111426357701
2267,2.267,-0.37186610337762643
2268,2.2680000000000002,-0.7390620149612679
2269,2.269,-0.61388902069444
2270,2.27,-0.8931597745023246
2271,2.271,-0.13700011845132845
2272,2.2720000000000002,-0.1339904508111171
2273,2.273,-0.336839358072856
2274,2.274,0.18607235082685927
2275,2.275,0.5468939725334461
2276,2.2760000000000002,0.2872391840540913
2277,2.277,0.547498085488064
2278,2.278,0.6658797247837035
2279,2.279,0.34081765247646756
2280,2.2800000000000002,1.438401186526841
2281,2.281,0.8002402140630815
2282,2.282,1.2588394522963313
2283,2.283,1.4133945977042957
2284,2.2840000000000003,1.261167596093043
2285,2.285,1.6049655333407646
2286,2.286,1.6156928669315895
2287,2.287,1.2344901445480914
2288,2.2880000000000003,1.6764281124455698
2289,2.289,1.7068465984046572
2290,2.29,1.8644498027989482
2291,2.291,1.7216838488848807
2292,2.2920000000000003,2.5579730576599933
2293,2.293,2.8047491356602112
2294,2.294,2.7183223788260413
2295,2.295,2.9032324139885684
2296,2.2960000000000003,2.5119472587010003
2297,2.297,2.5135769648423465
2298,2.298,2.5555980384134918
2299,2.299,3.062481200653052
2300,2.3000000000000003,3.012611990587975
2301,2.301,2.991491471348898
2302,2.302,3.468104883219379
2303,2.303,3.260501047060198
2304,2.3040000000000003,2.941269477555885
2305,2.305,3.0366816550514586
2306,2.306,3.487745085552825
2307,2.307,3.63184752136772
2308,2.308,3.5148996445381444
2309,2.309,3.942334368157554
2310,2.31,3.8813808647646257
2311,2.311,3.534491613838671
2312,2.312,3.1555703521912775
2313,2.313,3.0127619676883284
2314,2.314,3.281813926901178
2315,2.315,3.609943958261994
2316,2.316,3.911649496175491
2317,2.317,3.4623495501208366
2318,2.318,3.6550553432963193
2319,2.319,3.192128195796459
2320,2.32,3.407905063304194
2321,2.321,3.4176371382960316
2322,2.322,2.5206558393745704
2323,2.323,2.928917179235683
2324,2.324,3.2709622010431336
2325,2.325,2.996377281324308
2326,2.326,2.4781556144627146
2327,2.327,2.0264563659650996
2328,2.328,2.5596853962470703
2329,2.329,2.557660353932832
2330,2.33,2.2197233884972367
2331,2.331,2.4299063686954594
2332,2.332,2.4375724968714247
2333,2.333,2.3824208258020776
2334,2.334,1.3671756532836552
2335,2.335,1.5698840312411164
2336,2.336,1.760792039439727
2337,2.337,1.9099459610785392
2338,2.338,1.7696046353385801
2339,2.339,1.6476838136679286
2340,2.34,1.2734590742432725
2341,2.341,1.1719560067445
2342,2.342,0.9332360059464875
2343,2.343,1.263735652148663
2344,2.344,0.6390525038937966
2345,2.345,1.05283363364044
2346,2.346,0.7438234173928245
2347,2.347,0.5529348991946197
2348,2.348,0.2560615583732223
2349,2.349,-0.06501248914838226
2350,2.35,0.038174752289719616
2351,2.351,0.026822288248729967
2352,2.352,-0.6887166399929413
2353,2.353,-0.13796745374715516
2354,2.354,0.10113602482403322
2355,2.355,-0.09982685515385828
2356,2.356,-0.5088497322559198
2357,2.357,-0.43185401737397866
2358,2.358,-0.6944720744750996
2359,2.359,-0.5602265487383573
2360,2.36,-0.21541643398020233
2361,2.361,-0.4546875263730275
2362,2.362,-0.6518292369132725
2363,2.363,-1.013668493062056
2364,2.364,-0.6933411523139588
2365,2.365,-1.4715847463935583
2366,2.366,-1.0830175834158493
2367,2.367,-0.8685069564471142
2368,2.368,-0.8522665475788476
2369,2.369,-0.8986251967031198
2370,2.37,-1.030742185738845
2371,2.371,-1.1919077098321949
2372,2.372,-0.980205518339788
2373,2.373,-1.4303016549594614
2374,2.374,-1.3951723293790745
2375,2.375,-1.1151150616000873
2376,2.376,-1.068158308749177
2377,2.3770000000000002,-1.6489906515783572
2378,2.378,-0.9407623851592936
2379,2.379,-0.8164193900302033
2380,2.38,-1.037420029549157
2381,2.3810000000000002,-0.263102935249955
2382,2.382,-1.1369031015893736
2383,2.383,-0.9924715395983427
2384,2.384,-0.9505144854968194
2385,2.3850000000000002,-0.7986198104123031
2386,2.386,-0.8142741000375996
2387,2.387,-1.073930179478829
2388,2.388,-0.7486408276199739
2389,2.3890000000000002,-0.5435402865018889
2390,2.39,-0.07228496966654913
2391,2.391,0.2959466558362307
2392,2.392,0.1145312253619627
2393,2.3930000000000002,-0.4378762054320773
2394,2.394,-0.3311794322793221
2395,2.395,-0.08568989078882089
2396,2.396,0.5834808654960146
2397,2.3970000000000002,0.0856888668655254
2398,2.398,-0.17479588911874266
2399,2.399,0.16192070323542535
2400,2.4,0.6286267965935226
2401,2.4010000000000002,0.6978908143222737
2402,2.402,0.5201522422397364
2403,2.403,0.8742111887937947
2404,2.404,0.07562179686481052
2405,2.4050000000000002,0.8762876975505296
2406,2.406,1.18985679015602
2407,2.407,0.7670261382507696
2408,2.408,0.849721830320428
2409,2.4090000000000003,0.6227223841690038
2410,2.41,1.7397538177752434
2411,2.411,1.1247712239408156
2412,2.412,1.4888856480937094
2413,2.4130000000000003,1.6710553675739301
2414,2.414,2.0142007417407743
2415,2.415,1.5823549842081333
2416,2.416,1.5317460551438526
2417,2.4170000000000003,1.8075273470375286
2418,2.418,2.199731291517091
2419,2.419,1.8191226645313494
2420,2.42,1.6360593354505224
2421,2.4210000000000003,1.509240637932128
2422,2.422,1.6505653933533169
2423,2.423,2.318246386365632
2424,2.424,2.001165147171636
2425,2.4250000000000003,1.9499429681349427
2426,2.426,1.9486653179591304
2427,2.427,2.2166334226010775
2428,2.428,2.14336562748326
2429,2.4290000000000003,2.1537853652154584
2430,2.43,2.6575188271363532
2431,2.431,2.727641425685254
2432,2.432,1.7933183102414083
2433,2.433,2.3813296594490465
2434,2.434,2.0534341805749374
2435,2.435,2.2122569032982176
2436,2.436,2.3766469766678067
2437,2.437,2.2141721357361774
2438,2.438,2.3383535124122927
2439,2.439,2.4595533480116103
2440,2.44,2.331824427942517
2441,2.441,2.0326609565314344
2442,2.442,2.018818077519171
2443,2.443,1.7542770809052186
2444,2.444,1.9065108343961195
2445,2.445,2.725839511349924
2446,2.446,1.8723327882328695
2447,2.447,1.7229688106225765
2448,2.448,2.146495439765567
2449,2.449,1.9855812878362356
2450,2.45,1.9269783845324633
2451,2.451,2.374280167409541
2452,2.452,2.081309905731959
2453,2.453,1.721824301384642
2454,2.454,1.7171212094914223
2455,2.455,1.6568650771729927
2456,2.456,2.032915305803199
2457,2.457,1.640712803487289
2458,2.458,1.1578172766571577
2459,2.459,1.6439423476760207
2460,2.46,1.160194585830808
2461,2.461,2.2397394068938477
2462,2.462,1.2583494738427472
2463,2.463,1.4635831229409992
2464,2.464,1.5543033663030974
2465,2.465,1.3556392055470836
2466,2.466,1.3213949541497403
2467,2.467,1.5019643565927792
2468,2.468,1.801201086041989
2469,2.469,1.5424724014675222
2470,2.47,1.7256674613601126
2471,2.471,0.9390701409303823
2472,2.472,1.3202866153443973
2473,2.473,1.2447751286196953
2474,2.474,1.277767687698064
2475,2.475,1.5606702528186123
2476,2.476,1.0580435818250795
2477,2.477,0.9802184511044338
2478,2.478,1.2407449226975373
2479,2.479,0.5268385005766558
2480,2.48,0.9700280695967638
2481,2.481,0.9826061012112822
2482,2.482,0.7294921934063856
2483,2.483,1.3063538260994205
2484,2.484,0.6550461183345558
2485,2.485,0.9182227848964339
2486,2.486,1.0329167273610018
2487,2.487,1.3376380493544355
2488,2.488,0.9156429204902671
2489,2.489,1.1873603497739635
2490,2.49,1.1048147031328208
2491,2.491,0.9201306740753454
2492,2.492,0.5449487632036951
2493,2.493,0.43030548521559114
2494,2.494,0.8815909639776831
2495,2.495,0.6757876861811883
2496,2.496,1.1032461074363569
2497,2.497,1.0399264320293784
2498,2.498,0.7492373453712714
2499,2.499,0.44542851875181694
2500,2.5,0.9336793535380286
2501,2.501,0.4623120019022216
2502,2.5020000000000002,0.5268488346582213
2503,2.503,0.44664301307796533
2504,2.504,0.6843260239826154
2505,2.505,1.0616170733249175
2506,2.5060000000000002,0.6929558378050065
2507,2.507,0.5445941886990795
2508,2.508,0.20211368700172505
2509,2.509,0.8067910242499361
2510,2.5100000000000002,0.3874823422600654
2511,2.511,0.6363884577669172
2512,2.512,0.47346871768324017
2513,2.513,0.8088603119033155
2514,2.5140000000000002,0.48698869093904584
2515,2.515,0.4923296804117827
2516,2.516,0.6306991890945848
2517,2.517,1.0911761057996474
2518,2.5180000000000002,0.698938853534366
2519,2.519,0.3783736081915658
2520,2.52,0.3777616423206018
2521,2.521,0.19055139480194483
2522,2.5220000000000002,0.033649416349068706
2523,2.523,0.12297289161645814
2524,2.524,0.026900973991555416
2525,2.525,0.42399462448283154
2526,2.5260000000000002,-0.1241449896004918
2527,2.527,0.5663031758630852
2528,2.528,0.36108978741878883
2529,2.529,0.11088917315789276
2530,2.5300000000000002,0.07434651779024055
2531,2.531,-0.12304460039912235
2532,2.532,0.09556161326351575
2533,2.533,0.3120026625123852
2534,2.5340000000000003,-0.2535538816158275
2535,2.535,-0.529887298193219
2536,2.536,0.11489351516765572
2537,2.537,-0.02376168553766493
2538,2.5380000000000003,-0.4807851377115149
2539,2.539,-0.38690897429047
2540,2.54,-0.4451594337575298
2541,2.541,-0.4235550261849619
2542,2.5420000000000003,-0.32016033664239124
2543,2.543,-0.3178381643654302
2544,2.544,-0.4457577940003168
2545,2.545,-0.4883151025998925
2546,2.5460000000000003,-0.3374263004253366
2547,2.547,-0.22387123184435398
2548,2.548,-0.3718081435302473
2549,2.549,0.07069060643021069
2550,2.5500000000000003,-0.12162786114940699
2551,2.551,-0.7455195742362539
2552,2.552,-0.10234734559489181
2553,2.553,-0.0659209761818596
2554,2.5540000000000003,-0.36298189058832486
2555,2.555,-0.6629068797268778
2556,2.556,-0.19048357527339577
2557,2.557,-0.17051379726017113
2558,2.5580000000000003,-0.4767174157826436
2559,2.559,-0.5443312048877347
2560,2.56,-0.10069970024519916
2561,2.561,-0.10657021561732281
2562,2.562,-0.1208166031717734
2563,2.563,0.023529541760772616
2564,2.564,-0.23496709815407518
2565,2.565,0.015786936858928347
2566,2.566,0.3595705088563742
2567,2.567,0.15080015696825633
2568,2.568,-0.18681082841176716
2569,2.569,0.23461543453660555
2570,2.57,0.1195390586570455
2571,2.571,0.5872691816717438
2572,2.572,0.6715448088753486
2573,2.573,0.1490842822376442
2574,2.574,0.9471248235868577
2575,2.575,0.46016353998292076
2576,2.576,1.3374700657167202
2577,2.577,0.9322698179316762
2578,2.578,0.6512485509552466
2579,2.579,0.7616884050958606
2580,2.58,1.288453894284735
2581,2.581,1.1467629088726665
2582,2.582,1.3154278398329668
2583,2.583,1.9084246877497262
2584,2.584,1.2946270009695637
2585,2.585,1.601585668285361
2586,2.586,2.087875049723527
2587,2.587,1.8202684571009002
2588,2.588,1.332932743204108
2589,2.589,2.040674494199409
2590,2.59,1.6123858241188462
2591,2.591,2.4533839655835363
2592,2.592,1.8521068837601056
2593,2.593,3.0547639788501715
2594,2.594,2.6661391731165422
2595,2.595,2.045787584779425
2596,2.596,2.346215229716789
2597,2.597,2.618111385788562
2598,2.598,2.6750714692031963
2599,2.599,2.616567863497621
2600,2.6,2.8991471575954657
2601,2.601,2.5217913792801077
2602,2.602,2.4792226776864563
2603,2.603,2.5109436992592227
2604,2.604,2.8933377875179276
2605,2.605,2.761124055733904
2606,2.606,2.749497422621343
2607,2.607,2.9059167430091666
2608,2.608,2.0518651952622062
2609,2.609,2.754561394796169
2610,2.61,2.7159385004848065
2611,2.611,3.134263680756179
2612,2.612,2.1527012542064545
2613,2.613,3.050487478264049
2614,2.614,2.5724180645086547
2615,2.615,2.6573968116464837
2616,2.616,2.9688701425901187
2617,2.617,2.5842748927969668
2618,2.618,2.4807523457193033
2619,2.619,2.372672063607218
2620,2.62,2.0891539000040154
2621,2.621,2.154873199034596
2622,2.622,1.8731564576201511
2623,2.623,1.9941733769435745
2624,2.624,1.2220321037785675
2625,2.625,1.9625340210498952
2626,2.626,1.70427887418161
2627,2.6270000000000002,1.5431232029718571
2628,2.628,1.6095562703220299
2629,2.629,1.0099321522106997
2630,2.63,1.912163557663245
2631,2.6310000000000002,1.1932353184827214
2632,2.632,1.068601379521584
2633,2.633,0.7089459757209415
2634,2.634,0.8902041492487824
2635,2.6350000000000002,1.182141608433
2636,2.636,0.9587800718369187
2637,2.637,0.7855527327100604
2638,2.638,0.5739735958609112
2639,2.6390000000000002,0.1832956941552144
2640,2.64,-0.2630552886617758
2641,2.641,-0.0064917593428140755
2642,2.642,-0.13406351491647395
2643,2.6430000000000002,0.13562628153982398
2644,2.644,-0.2001347162106502
2645,2.645,0.07892703940410895
2646,2.646,-0.15485851781169613
2647,2.6470000000000002,-0.7575714202213846
2648,2.648,-1.2625198470221415
2649,2.649,-0.4081772378298343
2650,2.65,-0.5120921561767413
2651,2.6510000000000002,-1.4217074325022496
2652,2.652,-0.6465870344992396
2653,2.653,-1.0675308645871602
2654,2.654,-1.2117858198057567
2655,2.6550000000000002,-0.8481415739594422
2656,2.656,-0.9962723836584819
2657,2.657,-1.2656694628365055
2658,2.658,-1.374574305367513
2659,2.6590000000000003,-1.3809802410715661
2660,2.66,-1.728990731443952
2661,2.661,-1.6621417974434056
2662,2.662,-1.9463744815093076
2663,2.6630000000000003,-1.7989773436368468
2664,2.664,-1.8256690089263536
2665,2.665,-1.9160421924074322
2666,2.666,-1.687309650828439
2667,2.6670000000000003,-1.8214974587100687
2668,2.668,-1.5626867855807691
2669,2.669,-2.1822122353085813
2670,2.67,-1.7048293324807378
2671,2.6710000000000003,-1.5998780346748473
2672,2.672,-1.6943550603900237
2673,2.673,-1.6081196827401225
2674,2.674,-1.9807568620698621
2675,2.6750000000000003,-1.3407212339175019
2676,2.676,-1.1897398328517603
2677,2.677,-1.1663903107824514
2678,2.678,-0.9275527595856055
2679,2.6790000000000003,-1.0979573773176352
2680,2.68,-0.92883866763531
2681,2.681,-0.9346974181997627
2682,2.682,-0.6796866153970353
2683,2.6830000000000003,-1.259200535361386
2684,2.684,-0.9501607721827634
2685,2.685,-0.09838316998513963
2686,2.686,-1.201612106495153
2687,2.6870000000000003,-0.39158679745378056
2688,2.688,0.11870027023860946
2689,2.689,-0.1421886227351672
2690,2.69,-0.11511244998314711
2691,2.691,0.16724994427769185
2692,2.692,0.14554720300720286
2693,2.693,0.38441668392668865
2694,2.694,0.2940333026985471
2695,2.695,0.955329655178255
2696,2.696,1.17276689993358
2697,2.697,0.8277983451525046
2698,2.698,0.5724546095306497
2699,2.699,0.9499864124538018
2700,2.7,1.168431880918606
2701,2.701,1.4891363698083078
2702,2.702,1.145888032119794
2703,2.703,1.3249549722505989
2704,2.704,1.8125465297035424
2705,2.705,2.0405306191725554
2706,2.706,1.6674273729598919
2707,2.707,1.5441948540514088
2708,2.708,3.0145455114791506
2709,2.709,2.3440526223613345
2710,2.71,2.103035893788403
2711,2.711,2.511988207293867
2712,2.712,2.27591105517831
2713,2.713,2.6289734104181743
2714,2.714,2.465634505641851
2715,2.715,2.4874249154276296
2716,2.716,2.4612793844016556
2717,2.717,2.0894042136866724
2718,2.718,3.126159643306649
2719,2.719,2.2761492202847338
2720,2.72,2.1571882517898775
2721,2.721,2.500597541468731
2722,2.722,2.2679396014733366
2723,2.723,2.5254743318028985
2724,2.724,2.7246463603320747
2725,2.725,2.7870243523859353
2726,2.726,2.695845847612333
2727,2.727,2.315720799610316
2728,2.728,2.37139992003643
2729,2.729,2.4212870768181864
2730,2.73,1.7074608261968764
2731,2.731,2.3355247259214935
2732,2.732,1.6506177506613513
2733,2.733,2.6175238462912978
2734,2.734,1.7960998619580142
2735,2.735,1.7687356607636422
2736,2.736,1.4950443967899831
2737,2.737,1.4340605307708985
2738,2.738,2.1980494851397254
2739,2.739,1.6867300115934152
2740,2.74,0.8250504324912531
2741,2.741,1.6230403715902664
2742,2.742,1.4088777560404058
2743,2.743,0.8432328338446302
2744,2.744,0.8942681334197965
2745,2.745,0.6708243035346114
2746,2.746,1.1389365387122348
2747,2.747,0.17936178493526855
2748,2.748,0.332796853774514
2749,2.749,0.03138196081646208
2750,2.75,-0.39873939277388126
2751,2.751,0.5609531160903707
2752,2.7520000000000002,-0.5773544378548113
2753,2.753,-0.2814082575069638
2754,2.754,-0.9920237346517162
2755,2.755,-0.7093003156117289
2756,2.7560000000000002,-0.5797571641098027
2757,2.757,-1.0671539915895896
2758,2.758,-0.7533224417542448
2759,2.759,-1.1155865090992378
2760,2.7600000000000002,-0.7878955031983612
2761,2.761,-0.8236411783494477
2762,2.762,-1.4993298873299628
2763,2.763,-1.386013653912828
2764,2.7640000000000002,-1.434035140339849
2765,2.765,-1.3773556775332083
2766,2.766,-1.6267468112058001
2767,2.767,-1.635492901287176
2768,2.7680000000000002,-1.8204706623606792
2769,2.769,-1.7609935938436592
2770,2.77,-1.447374407394165
2771,2.771,-1.6770699870734795
2772,2.7720000000000002,-1.6875020048988822
2773,2.773,-1.7007087382547303
2774,2.774,-1.976237920974558
2775,2.775,-1.839598776197022
2776,2.7760000000000002,-2.2586335886998574
2777,2.777,-1.542978629368669
2778,2.778,-2.7418001102893026
2779,2.779,-1.9091706762244194
2780,2.7800000000000002,-1.5097906590784476
2781,2.781,-2.2232923708387315
2782,2.782,-1.6494536367941337
2783,2.783,-1.922223287526406
2784,2.7840000000000003,-1.770779842223074
2785,2.785,-1.3122534421627625
2786,2.786,-1.4664996714340806
2787,2.787,-2.060341859629355
2788,2.7880000000000003,-1.6615911264146375
2789,2.789,-0.9894923624290031
2790,2.79,-1.0559499184269856
2791,2.791,-0.5701669947368949
2792,2.7920000000000003,-0.48956419403889373
2793,2.793,-0.9929134457768418
2794,2.794,-0.031648322651261274
2795,2.795,-0.6645332082436827
2796,2.7960000000000003,-0.8472025308437267
2797,2.797,-0.6326849607784603
2798,2.798,-1.0018741405661744
2799,2.799,0.2765002368982834
2800,2.8000000000000003,0.3931715036645531
2801,2.801,-0.26888467066286065
2802,2.802,0.08868027179822344
2803,2.803,0.30683567221404173
2804,2.8040000000000003,0.11056259340383862
2805,2.805,-0.008360037010888055
2806,2.806,0.5731357702366346
2807,2.807,0.6561507130159877
2808,2.8080000000000003,0.749936794778352
2809,2.809,1.0446177550092228
2810,2.81,1.5149709702986005
2811,2.811,1.1000914918878046
2812,2.8120000000000003,1.3432830343212454
2813,2.813,1.6072161769867293
2814,2.814,1.647938444155257
2815,2.815,1.3851215679080389
2816,2.816,1.681020490985217
2817,2.817,1.8936441596338527
2818,2.818,1.4624965039076314
2819,2.819,2.2457759452723667
2820,2.82,2.355763624790221
2821,2.821,1.7626743404962602
2822,2.822,2.0842893280480355
2823,2.823,2.2588417321486824
2824,2.824,1.9355879607515611
2825,2.825,2.2698911658500496
2826,2.826,2.1934393813512187
2827,2.827,1.7159872893604393
2828,2.828,2.2988027046903325
2829,2.829,1.82846559173263
2830,2.83,2.430480342129166
2831,2.831,1.9303429741669385
2832,2.832,2.0591252168297935
2833,2.833,2.4878823258006517
2834,2.834,2.1867728468633603
2835,2.835,1.6687591792894307
2836,2.836,1.636086415909229
2837,2.837,1.7021031519351384
2838,2.838,1.9351691509677336
2839,2.839,1.8528944847143578
2840,2.84,1.415066335562883
2841,2.841,1.2346268081905665
2842,2.842,1.5805119391538967
2843,2.843,1.3474526236374078
2844,2.844,1.9501637967584382
2845,2.845,1.2102867452360098
2846,2.846,1.6355242329057846
2847,2.847,0.6280432732742225
2848,2.848,0.39141487690864185
2849,2.849,0.40823819549388496
2850,2.85,0.9789160782411526
2851,2.851,1.0243218292168914
2852,2.852,0.13593215393186628
2853,2.853,0.10367687715481869
2854,2.854,-0.2390304793548358
2855,2.855,-0.5630608462398232
2856,2.856,0.06406808702867461
2857,2.857,-0.21669288960067698
2858,2.858,-0.41245677008825143
2859,2.859,-0.9670902223438955
2860,2.86,-0.18563049739034237
2861,2.861,-0.9578553296915625
2862,2.862,-0.77429558258107
2863,2.863,-1.4962159615720574
2864,2.864,-1.2400301556307114
2865,2.865,-1.2156874491030951
2866,2.866,-1.322057629654394
2867,2.867,-1.4873814042838012
2868,2.868,-1.4952045545455712
2869,2.869,-2.0883795585257774
2870,2.87,-1.791251702834219
2871,2.871,-1.912870142585407
2872,2.872,-1.9690550691584638
2873,2.873,-2.1031861191443593
2874,2.874,-2.5877246766352613
2875,2.875,-2.6762929253974392
2876,2.876,-3.014547496825175
2877,2.8770000000000002,-2.168262256107507
2878,2.878,-2.2222612806114554
2879,2.879,-2.2681681192485894
2880,2.88,-2.473387900977459
2881,2.8810000000000002,-3.242967718859234
2882,2.882,-2.9419861986955955
2883,2.883,-2.607062598834209
2884,2.884,-2.6349785411407134
2885,2.8850000000000002,-2.7531175398178225
2886,2.886,-2.5794896458183647
2887,2.887,-2.6837739567997505
2888,2.888,-2.6414161928498414
2889,2.8890000000000002,-2.8530779202412155
2890,2.89,-2.3438783737987374
2891,2.891,-2.738347014371524
2892,2.892,-2.9725712428578683
2893,2.8930000000000002,-2.76269889386251
2894,2.894,-2.587875357224066
2895,2.895,-2.1311533428912357
2896,2.896,-2.3823204841874377
2897,2.8970000000000002,-2.360237960801456
2898,2.898,-2.608428400267928
2899,2.899,-1.9225318064371426
2900,2.9,-2.273262728015142
2901,2.9010000000000002,-2.022593424632805
2902,2.902,-1.4591111841175075
2903,2.903,-1.6570672415357581
2904,2.904,-2.200937269075075
2905,2.9050000000000002,-2.1426078149199865
2906,2.906,-1.5271722916024688
2907,2.907,-1.764965010316361
2908,2.908,-1.097295970555435
2909,2.9090000000000003,-1.1676707153615205
2910,2.91,-1.0173190316760778
2911,2.911,-1.1639629118207901
2912,2.912,-0.3132782890417485
2913,2.9130000000000003,0.1342552887953974
2914,2.914,-0.6843316461326938
2915,2.915,-0.3768086611472301
2916,2.916,-0.3355150818934335
2917,2.9170000000000003,-0.32504374457833785
2918,2.918,-0.3798518737327269
2919,2.919,-0.3398232436218258
2920,2.92,-0.2404311133654114
2921,2.9210000000000003,0.33478242867269686
2922,2.922,0.16835738212603382
2923,2.923,-0.3403785282792688
2924,2.924,0.672938582839423
2925,2.9250000000000003,0.6316278188417865
2926,2.926,1.1477274450274861
2927,2.927,0.9530272578032369
2928,2.928,0.4913615000753134
2929,2.9290000000000003,0.35621557137923265
2930,2.93,0.8954996484637701
2931,2.931,1.0058980224921048
2932,2.932,1.5541440271969789
2933,2.9330000000000003,1.3418023036007574
2934,2.934,1.753176321615057
2935,2.935,1.079416149261784
2936,2.936,1.8252968749826077
2937,2.9370000000000003,1.8058001176964074
2938,2.938,1.0326465276468513
2939,2.939,2.0782505546149506
2940,2.94,1.7475079646665845
2941,2.9410000000000003,1.8696817177227478
2942,2.942,1.5197403672239798
2943,2.943,2.1834312759188284
2944,2.944,1.4612348077128579
2945,2.945,2.0772288482640624
2946,2.946,2.0788772754802243
2947,2.947,1.540040680876577
2948,2.948,2.421433101963461
